game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,hazard_final,quarter,score_diff,run_length
0022501150,38,2026-04-08 00:03:38.500000+00:00,42.0,33.0,take_profit,-1,0.546619,9.0,898.6875,0.19760574400424957,-0.17375388741493225,0.9916180968284607,1,-7,3
0022501150,42,2026-04-08 00:04:34.833333+00:00,42.0,42.0,momentum_flip,-1,113.213363,-0.0,-1.4700000000000002,0.16093803942203522,-0.0869857668876648,0.9979516863822937,1,-4,3
0022501150,45,2026-04-08 00:06:43.966667+00:00,42.0,45.0,stop_loss,-1,119.080095,-3.0,-301.5225,0.1589072346687317,-0.08429750055074692,0.994114100933075,1,-2,2
0022501150,48,2026-04-08 00:09:19.750000+00:00,47.0,50.0,stop_loss,-1,9.296798,-3.0,-301.6975,0.2281244993209839,-0.0959392860531807,0.9792288541793823,2,1,3
0022501150,50,2026-04-08 00:10:52.916667+00:00,49.0,52.0,stop_loss,-1,83.130598,-3.0,-301.7675,0.1736757904291153,-0.10257624834775925,0.9954314231872559,2,1,3
0022501150,52,2026-04-08 00:12:26.083333+00:00,52.0,47.0,take_profit,-1,99.96337,5.0,498.2675,0.19178159534931183,-0.09431831538677216,0.9827012419700623,2,4,4
0022501150,54,2026-04-08 00:16:04.666667+00:00,54.0,57.0,stop_loss,-1,221.380185,-3.0,-301.9425,0.19480490684509277,-0.11560112237930298,0.9843164682388306,2,4,4
0022501150,63,2026-04-08 00:23:50.500000+00:00,58.0,61.0,stop_loss,-1,65.546895,-3.0,-302.0825,0.16439299285411835,-0.10152427107095718,0.9979068040847778,2,5,2
0022501150,123,2026-04-08 01:10:39+00:00,69.0,64.0,take_profit,-1,49.046589,5.0,497.6725,0.22020502388477325,-0.12305466830730438,0.9904228448867798,3,9,3
0022501151,62,2026-04-08 00:18:11.250000+00:00,52.0,47.0,take_profit,-1,1.800897,5.0,498.2675,0.2107926458120346,-0.11388250440359116,0.9956756234169006,2,2,2
0022501151,69,2026-04-08 00:23:52.500000+00:00,59.0,62.0,stop_loss,-1,38.550219,-3.0,-302.1175,0.17804399132728577,-0.11751863360404968,0.9952659606933594,2,0,2
0022501158,108,2026-04-09 00:28:45.333333+00:00,40.0,43.0,stop_loss,-1,47.785813,-3.0,-301.4525,0.19864299893379211,-0.1378011554479599,0.9981895089149475,3,-4,3
