game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,hazard_final,quarter,score_diff,run_length
0022501148,7,2026-04-07 23:16:06+00:00,30.0,34.0,stop_loss,-1,5.068625,-4.0,-401.12,0.15415285527706146,-0.060943685472011566,0.9977704286575317,1,4,2
0022501150,84,2026-04-08 00:44:33.916667+00:00,54.0,54.0,time_gate,-1,120.0,-0.0,-1.8900000000000003,0.19433556497097015,-0.08939666301012039,0.9970692992210388,2,7,1
0022501150,87,2026-04-08 00:48:53.350000+00:00,54.0,57.0,stop_loss,-1,102.697365,-3.0,-301.9425,0.16055871546268463,-0.08140595257282257,0.9975892305374146,2,6,1
0022501150,92,2026-04-08 00:52:41+00:00,58.0,58.0,time_gate,-1,120.0,-0.0,-2.0300000000000002,0.2133052796125412,-0.09684497117996216,0.991620659828186,3,6,1
0022501150,98,2026-04-08 00:56:20.333333+00:00,59.0,54.0,take_profit,-1,1.7136879999999999,5.0,498.0225,0.20732107758522034,-0.12884575128555298,0.9928892850875854,3,8,1
0022501150,99,2026-04-08 00:56:41.333333+00:00,59.0,62.0,stop_loss,-1,37.713618,-3.0,-302.1175,0.16223469376564026,-0.1461186408996582,0.9960418939590454,3,10,1
0022501150,101,2026-04-08 00:57:53.666667+00:00,64.0,67.0,stop_loss,-1,38.380144,-3.0,-302.2925,0.26355329155921936,-0.09992145746946335,0.9933789968490601,3,8,1
0022501150,103,2026-04-08 00:58:40.333333+00:00,68.0,63.0,take_profit,-1,0.714129,5.0,497.7075,0.2789844870567322,-0.12187165766954422,0.9946635961532593,3,10,1
0022501150,104,2026-04-08 00:59:15.333333+00:00,65.0,68.0,stop_loss,-1,2.713494,-3.0,-302.3275,0.18136438727378845,-0.02491334080696106,0.9878595471382141,3,10,1
0022501150,105,2026-04-08 00:59:48+00:00,68.0,63.0,take_profit,-1,39.046766,5.0,497.7075,0.19292214512825012,-0.07038441300392151,0.995804488658905,3,10,1
0022501150,123,2026-04-08 01:10:39+00:00,69.0,64.0,take_profit,-1,49.046589,5.0,497.6725,0.2501752972602844,-0.11865365505218506,0.9921262264251709,3,9,3
0022501150,128,2026-04-08 01:13:43.333333+00:00,61.0,64.0,stop_loss,-1,57.713273,-3.0,-302.1875,0.17600718140602112,-0.06624500453472137,0.9980310797691345,3,9,1
0022501150,130,2026-04-08 01:15:00.333333+00:00,65.0,67.0,momentum_flip,-1,66.713344,-2.0,-202.31,0.23371747136116028,-0.0702328234910965,0.9937047362327576,3,7,1
0022501150,156,2026-04-08 01:32:08.750000+00:00,63.0,55.0,take_profit,-1,8.296555,8.0,797.935,0.18186414241790771,-0.23948100209236145,0.9988439083099365,4,8,1
0022501150,164,2026-04-08 01:38:07.111111+00:00,56.0,59.0,stop_loss,-1,58.935372,-3.0,-302.0125,0.22062450647354126,-0.15444697439670563,0.9986796975135803,4,3,1
