game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,hazard_final,quarter,score_diff,run_length
0022501148,7,2026-04-07 23:16:06+00:00,30.0,26.0,stop_loss,1,92.068683,-4.0,-400.98,0.15415285527706146,-0.060943685472011566,0.9977704286575317,1,4,2
0022501150,61,2026-04-08 00:21:55.833333+00:00,53.0,56.0,stop_loss,-1,88.213587,-3.0,-301.9075,0.16502907872200012,-0.06551139801740646,0.9922903180122375,2,4,1
0022501150,63,2026-04-08 00:23:50.500000+00:00,58.0,61.0,stop_loss,-1,65.546895,-3.0,-302.0825,0.18275226652622223,-0.08237437158823013,0.9981557726860046,2,5,2
0022501150,64,2026-04-08 00:25:23.666667+00:00,62.0,59.0,stop_loss,1,37.38035,-3.0,-302.1175,0.24562354385852814,-0.10606371611356735,0.9956931471824646,2,5,1
0022501150,99,2026-04-08 00:56:41.333333+00:00,59.0,64.0,take_profit,1,39.713442,5.0,497.8475,0.21410124003887177,-0.131329745054245,0.9953703284263611,3,10,1
0022501150,101,2026-04-08 00:57:53.666667+00:00,64.0,67.0,stop_loss,-1,38.380144,-3.0,-302.2925,0.26355329155921936,-0.09992145746946335,0.9933789968490601,3,8,1
0022501150,103,2026-04-08 00:58:40.333333+00:00,68.0,63.0,take_profit,-1,0.714129,5.0,497.7075,0.2789844870567322,-0.12187165766954422,0.9946635961532593,3,10,1
0022501150,104,2026-04-08 00:59:15.333333+00:00,65.0,70.0,take_profit,1,63.713454,5.0,497.6375,0.18136438727378845,-0.02491334080696106,0.9878595471382141,3,10,1
0022501150,106,2026-04-08 01:00:20.666667+00:00,66.0,63.0,stop_loss,1,6.380099,-3.0,-302.2575,0.18694478273391724,0.11459957808256149,0.9974675178527832,3,10,1
0022501150,131,2026-04-08 01:16:02.400000+00:00,67.0,67.0,time_gate,-1,120.0,-0.0,-2.3450000000000006,0.15777069330215454,-0.08638185262680054,0.9978444576263428,3,7,1
0022501150,156,2026-04-08 01:32:08.750000+00:00,63.0,55.0,stop_loss,1,8.296555,-8.0,-802.065,0.18186414241790771,-0.23948100209236145,0.9988439083099365,4,8,1
0022501150,177,2026-04-08 01:47:27.555556+00:00,68.0,73.0,take_profit,1,28.491064,5.0,497.5325,0.1817765086889267,-0.1939208209514618,0.9983709454536438,4,3,1
0022501151,17,2026-04-07 23:51:28.666667+00:00,55.0,55.0,momentum_flip,1,60.383684,0.0,-1.9250000000000005,0.21828511357307434,-0.08292756974697113,0.9959671497344971,1,5,3
0022501151,77,2026-04-08 00:30:41.250000+00:00,68.0,65.0,stop_loss,1,68.800228,-3.0,-302.3275,0.1596960574388504,-0.07043114304542542,0.9973958730697632,2,5,5
0022501158,122,2026-04-09 00:35:46.666667+00:00,60.0,57.0,stop_loss,1,16.45244,-3.0,-302.0475,0.22158026695251465,-0.07275161892175674,0.9994595646858215,3,1,1
0022501158,123,2026-04-09 00:36:53.333333+00:00,60.0,63.0,stop_loss,-1,76.785271,-3.0,-302.1525,0.30116915702819824,-0.0975005030632019,0.9884241223335266,3,1,1
0022501158,196,2026-04-09 01:24:03.333333+00:00,60.0,68.0,stop_loss,-1,0.785235,-8.0,-802.24,0.22600115835666656,0.004337213933467865,0.9974187612533569,4,6,5
0022501159,40,2026-04-08 23:34:22+00:00,68.0,68.0,time_gate,-1,120.0,-0.0,-2.3800000000000003,0.16101492941379547,-0.06926395744085312,0.994466245174408,1,-3,1
0022501165,41,2026-04-09 23:38:17.500000+00:00,67.0,64.0,stop_loss,1,87.512923,-3.0,-302.2925,0.1996753066778183,-0.06453759223222733,0.995797872543335,1,3,1
0022501165,55,2026-04-09 23:50:04.666667+00:00,67.0,67.0,time_gate,-1,120.0,-0.0,-2.3450000000000006,0.15274997055530548,-0.07463034242391586,0.998881995677948,2,4,2
0022501165,65,2026-04-09 23:58:18.750000+00:00,70.0,67.0,stop_loss,1,14.262318,-3.0,-302.3975,0.19934847950935364,-0.05745597183704376,0.9945693016052246,2,7,1
0022501167,16,2026-04-09 23:49:55.500000+00:00,31.0,31.0,time_gate,1,120.0,0.0,-1.0850000000000002,0.1574537754058838,-0.06698097288608551,0.9952268600463867,1,3,2
0022501168,119,2026-04-10 01:16:05+00:00,70.0,62.0,take_profit,-1,0.036399,8.0,797.69,0.15852347016334534,-0.22438865900039673,0.9963387250900269,3,3,2
0022501168,120,2026-04-10 01:16:50+00:00,64.0,64.0,momentum_flip,-1,80.036376,-0.0,-2.24,0.23623573780059814,-0.0772574245929718,0.9978316426277161,3,5,3
0022501168,147,2026-04-10 01:38:35.833333+00:00,38.0,34.0,stop_loss,1,0.203668,-4.0,-401.26,0.1875021904706955,-0.17430508136749268,0.9981603026390076,4,-6,1
0022501168,150,2026-04-10 01:40:06.250000+00:00,41.0,38.0,stop_loss,1,0.786514,-3.0,-301.3825,0.1948569267988205,-0.1352342665195465,0.9949880838394165,4,-5,1
0022501168,159,2026-04-10 01:47:50+00:00,55.0,50.0,take_profit,-1,0.036934,5.0,498.1625,0.1654367297887802,-0.18461540341377258,0.9968299269676208,4,0,1
0022501168,160,2026-04-10 01:48:51.250000+00:00,63.0,59.0,stop_loss,1,0.786508,-4.0,-402.135,0.19948340952396393,-0.11990612745285034,0.9999147653579712,4,-2,1
0022501168,161,2026-04-10 01:49:37.916667+00:00,64.0,57.0,take_profit,-1,35.119789,7.0,697.8825,0.1688123494386673,-0.08182020485401154,0.999090313911438,4,1,1
0022501168,162,2026-04-10 01:51:02.500000+00:00,63.0,60.0,stop_loss,1,33.536518,-3.0,-302.1525,0.186379075050354,-0.09889787435531616,0.994866132736206,4,1,1
0022501168,164,2026-04-10 01:52:30+00:00,65.0,57.0,stop_loss,1,2.036576,-8.0,-802.135,0.1843825876712799,-0.12907356023788452,0.9993353486061096,4,-2,1
0022501171,145,2026-04-11 00:57:12.500000+00:00,45.0,45.0,time_gate,-1,120.0,-0.0,-1.5750000000000002,0.19841185212135315,-0.13926735520362854,0.9934803247451782,3,-2,1
0022501173,4,2026-04-10 23:15:42.500000+00:00,68.0,67.0,momentum_flip,-1,61.649276,1.0,97.6375,0.15328700840473175,-0.06089574843645096,0.999441921710968,1,-1,1
0022501176,38,2026-04-11 00:08:12.833333+00:00,62.0,62.0,time_gate,-1,120.0,-0.0,-2.1700000000000004,0.16448214650154114,-0.07067689299583435,0.9979507327079773,1,1,1
0022501176,44,2026-04-11 00:11:13.116667+00:00,62.0,67.0,take_profit,1,52.945806,5.0,497.7425,0.1738206148147583,-0.08224538713693619,0.9959795475006104,1,1,1
0022501186,150,2026-04-13 00:00:17.833333+00:00,62.0,59.0,stop_loss,1,109.314386,-3.0,-302.1175,0.17868207395076752,-0.2223300337791443,0.9920539855957031,3,13,1
0022501186,159,2026-04-13 00:06:12.583333+00:00,68.0,71.0,stop_loss,-1,25.563772,-3.0,-302.4325,0.17625686526298523,-0.17713037133216858,0.9978623986244202,4,11,1
0022501186,189,2026-04-13 00:27:22.916667+00:00,65.0,65.0,time_gate,-1,120.0,-0.0,-2.2750000000000004,0.1568671464920044,-0.08746282756328583,0.9981524348258972,4,7,1
0022501187,148,2026-04-12 23:44:32.166667+00:00,69.0,71.0,momentum_flip,1,48.981698,2.0,197.55,0.15100997686386108,0.036667488515377045,0.9998788833618164,3,2,1
