game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,traj_used,traj_aggregator,hazard_final,quarter,score_diff,run_length
0022501171,80,2026-04-11 00:07:54.750000+00:00,55.0,48.0,momentum_flip,-1,141.402146,7.0,700.0,0.2099812626838684,-0.12139837443828583,-0.12139837443828583,final,0.9976917505264282,2,-7,2
0022501171,121,2026-04-11 00:40:32.500000+00:00,56.0,62.0,momentum_flip,1,177.65287,6.0,600.0,0.15243101119995117,0.11691190302371979,0.11691190302371979,final,0.9989534616470337,3,0,2
0022501171,144,2026-04-11 00:56:25+00:00,45.0,46.0,momentum_flip,1,48.153252,1.0,100.0,0.11388590186834335,0.08476656675338745,0.08476656675338745,final,0.9994378685951233,3,-2,2
0022501176,9,2026-04-10 23:48:57.666667+00:00,68.0,76.0,stop_loss,-1,260.395836,-8.0,-800.0,0.2850775122642517,-0.13250520825386047,-0.13250520825386047,final,0.9936884045600891,1,4,2
0022501176,27,2026-04-11 00:00:31.250000+00:00,69.0,69.0,momentum_flip,-1,36.812792,-0.0,-0.0,0.16388918459415436,-0.3123205006122589,-0.3123205006122589,final,0.9923330545425415,1,9,2
0022501186,146,2026-04-12 23:58:37.083333+00:00,66.0,62.0,momentum_flip,-1,305.063496,4.0,400.0,0.1552852988243103,-0.08333335816860199,-0.08333335816860199,final,0.9961087107658386,3,9,3
0022501186,181,2026-04-13 00:21:37.583333+00:00,52.0,43.0,stop_loss,1,243.564093,-9.0,-900.0,0.1590457707643509,0.18749797344207764,0.18749797344207764,final,0.9989781379699707,4,9,2
0022501186,191,2026-04-13 00:28:27.666667+00:00,62.0,76.0,take_profit,1,118.480645,14.0,1400.0,0.11575590074062347,0.22234082221984863,0.22234082221984863,final,0.9991326928138733,4,5,2
0022501186,198,2026-04-13 00:33:23.666667+00:00,40.0,48.0,stop_loss,-1,131.481565,-8.0,-800.0,0.0539502389729023,-0.2753790020942688,-0.2753790020942688,final,0.989870011806488,4,7,2
0022501186,207,2026-04-13 00:39:22.258333+00:00,37.0,44.0,momentum_flip,-1,43.889047,-7.0,-700.0,0.10574091970920563,-0.2833262085914612,-0.2833262085914612,final,0.9964777827262878,4,3,2
0022501187,154,2026-04-12 23:50:36.277778+00:00,70.0,84.0,take_profit,1,181.870398,14.0,1400.0,0.2020885944366455,0.43877699971199036,0.43877699971199036,final,0.9948247671127319,4,4,2
0042500101,21,2026-04-19 22:49:52+00:00,47.0,52.0,momentum_flip,-1,75.169699,-5.0,-500.0,0.22685429453849792,-0.08156080543994904,-0.08156080543994904,final,0.9916452765464783,1,-13,6
0042500101,112,2026-04-20 00:03:00+00:00,30.0,38.0,stop_loss,-1,241.171587,-8.0,-800.0,0.12982633709907532,-0.14187759160995483,-0.14187759160995483,final,0.9941734671592712,3,-7,2
0042500101,124,2026-04-20 00:12:51+00:00,60.0,46.0,take_profit,-1,50.169768,14.0,1400.0,0.1378665566444397,-0.1456300914287567,-0.1456300914287567,final,0.9984785914421082,3,-3,4
0042500103,33,2026-04-25 17:27:10.666667+00:00,48.0,48.0,time_gate,-1,360.0,-0.0,-0.0,0.2073785662651062,-0.17921897768974304,-0.17921897768974304,final,0.9888111352920532,1,0,5
0042500103,97,2026-04-25 18:25:35.333333+00:00,60.0,60.0,momentum_flip,-1,90.868283,-0.0,-0.0,0.1651914268732071,-0.09112341701984406,-0.09112341701984406,final,0.9969484210014343,2,6,2
0042500103,110,2026-04-25 18:36:51+00:00,67.0,71.0,momentum_flip,-1,238.199981,-4.0,-400.0,0.2118350714445114,-0.14363902807235718,-0.14363902807235718,final,0.9957369565963745,3,3,2
0042500103,139,2026-04-25 18:59:27.666667+00:00,62.0,76.0,take_profit,1,174.533543,14.0,1400.0,0.25837188959121704,0.12449584901332855,0.12449584901332855,final,0.9981679916381836,3,9,3
0042500103,176,2026-04-25 19:32:43.055556+00:00,61.0,53.0,stop_loss,1,49.144636,-8.0,-800.0,0.0945129320025444,0.43817853927612305,0.43817853927612305,final,0.9994534850120544,4,11,2
0042500103,179,2026-04-25 19:34:06.388889+00:00,60.0,39.0,stop_loss,1,26.810868,-21.0,-2100.0,0.16137902438640594,0.16182182729244232,0.16182182729244232,final,0.9985358715057373,4,8,3
0042500103,180,2026-04-25 19:34:34.166667+00:00,40.0,31.0,stop_loss,1,33.033137,-9.0,-900.0,0.1143302470445633,0.3578988313674927,0.3578988313674927,final,0.9996298551559448,4,6,3
0042500103,181,2026-04-25 19:35:29.722222+00:00,43.0,35.0,stop_loss,1,137.477632,-8.0,-800.0,0.18389420211315155,0.10040220618247986,0.10040220618247986,final,0.9975470900535583,4,6,3
0042500103,186,2026-04-25 19:39:39.722222+00:00,69.0,45.0,take_profit,-1,0.477902,24.0,2400.0,0.18377837538719177,-0.532080352306366,-0.532080352306366,final,0.9899907112121582,4,6,5
0042500106,45,2026-05-01 23:42:22.500000+00:00,43.0,51.0,stop_loss,-1,180.614726,-8.0,-800.0,0.24648769199848175,-0.18238843977451324,-0.18238843977451324,final,0.983744740486145,2,1,2
0042500106,47,2026-05-01 23:46:03.750000+00:00,54.0,57.0,momentum_flip,-1,259.36374,-3.0,-300.0,0.2913835048675537,-0.15947526693344116,-0.15947526693344116,final,0.9872100353240967,2,3,3
0042500106,111,2026-05-02 00:44:01.833333+00:00,64.0,71.0,momentum_flip,-1,130.280704,-7.0,-700.0,0.0948193296790123,-0.09703891724348068,-0.09703891724348068,final,0.9918642044067383,3,10,6
0042500106,132,2026-05-02 01:00:55.055556+00:00,55.0,55.0,time_gate,-1,360.0,-0.0,-0.0,0.09243189543485641,-0.08551454544067383,-0.08551454544067383,final,0.9883841276168823,4,7,3
0042500107,19,2026-05-03 19:54:34+00:00,68.0,71.0,momentum_flip,-1,74.165164,-3.0,-300.0,0.2303411215543747,-0.10413151979446411,-0.10413151979446411,final,0.9880062937736511,1,2,2
0042500117,68,2026-05-03 00:24:38.833333+00:00,41.0,43.0,momentum_flip,-1,339.297149,-2.0,-200.0,0.24660272896289825,-0.08384743332862854,-0.08384743332862854,final,0.9980385899543762,2,-2,2
0042500117,161,2026-05-03 01:39:16.388889+00:00,35.0,25.0,momentum_flip,-1,107.742144,10.0,1000.0,0.1547379493713379,-0.14613653719425201,-0.14613653719425201,final,0.9975861310958862,4,-1,2
0042500123,105,2026-04-24 00:30:32.500000+00:00,70.0,75.0,momentum_flip,-1,87.608154,-5.0,-500.0,0.2430354654788971,-0.11583167314529419,-0.11583167314529419,final,0.9943336248397827,3,6,5
0042500123,164,2026-04-24 01:10:57.083333+00:00,66.0,68.0,momentum_flip,1,42.024497,2.0,200.0,0.13054899871349335,0.26740604639053345,0.26740604639053345,final,0.9972021579742432,4,10,3
0042500123,180,2026-04-24 01:22:11.111111+00:00,56.0,59.0,momentum_flip,1,105.996744,3.0,300.0,0.058986492455005646,0.08767229318618774,0.08767229318618774,final,0.9982520937919617,4,4,2
0042500135,7,2026-04-29 23:47:40+00:00,69.0,68.0,momentum_flip,-1,50.118604,1.0,100.0,0.15386426448822021,-0.11864443868398666,-0.11864443868398666,final,0.9978072047233582,1,-4,2
0042500135,12,2026-04-29 23:49:43.750000+00:00,68.0,68.0,momentum_flip,-1,53.36906,-0.0,-0.0,0.1763477772474289,-0.08903083205223083,-0.08903083205223083,final,0.9967849254608154,1,-3,2
0042500135,135,2026-04-30 01:25:40+00:00,57.0,57.0,time_gate,-1,360.0,-0.0,-0.0,0.20317386090755463,-0.12591104209423065,-0.12591104209423065,final,0.9981237053871155,3,-4,2
0042500135,145,2026-04-30 01:31:44+00:00,57.0,54.0,momentum_flip,-1,33.118557,3.0,300.0,0.16860419511795044,-0.08436262607574463,-0.08436262607574463,final,0.9972074627876282,3,-5,4
0042500135,149,2026-04-30 01:35:02.250000+00:00,45.0,39.0,momentum_flip,-1,146.869567,6.0,600.0,0.14927060902118683,-0.11067900061607361,-0.11067900061607361,final,0.9963717460632324,3,-8,2
0042500135,163,2026-04-30 01:44:12.722222+00:00,63.0,73.0,stop_loss,-1,36.396218,-10.0,-1000.0,0.1710817962884903,-0.09287197887897491,-0.09287197887897491,final,0.99566251039505,4,-3,3
0042500135,170,2026-04-30 01:51:48.888889+00:00,70.0,79.0,stop_loss,-1,262.23024,-9.0,-900.0,0.09915654361248016,-0.16410157084465027,-0.16410157084465027,final,0.9952179789543152,4,5,6
0042500136,168,2026-05-02 01:58:42.583333+00:00,31.0,23.0,stop_loss,1,141.432852,-8.0,-800.0,0.07752829790115356,0.10151515901088715,0.10151515901088715,final,0.9994192123413086,4,1,4
0042500136,172,2026-05-02 02:02:09.166667+00:00,41.0,27.0,take_profit,-1,27.850739,14.0,1400.0,0.2087666541337967,-0.10871028155088425,-0.10871028155088425,final,0.9891709685325623,4,3,4
0042500136,173,2026-05-02 02:02:46.166667+00:00,36.0,44.0,stop_loss,-1,10.881793,-8.0,-800.0,0.0909908190369606,-0.1467142105102539,-0.1467142105102539,final,0.9919000864028931,4,5,4
0042500137,98,2026-05-04 01:03:29.166667+00:00,63.0,78.0,take_profit,1,263.948813,15.0,1500.0,0.5348813533782959,0.754462718963623,0.754462718963623,final,0.9976028800010681,2,0,2
0042500154,105,2026-04-26 21:13:25+00:00,57.0,47.0,stop_loss,1,295.102131,-10.0,-1000.0,0.09530675411224365,0.1281859576702118,0.1281859576702118,final,0.9981207251548767,3,15,2
0042500154,115,2026-04-26 21:20:30+00:00,52.0,52.0,momentum_flip,-1,63.101897,-0.0,-0.0,0.138371080160141,-0.10150070488452911,-0.10150070488452911,final,0.9796827435493469,3,4,6
0042500202,22,2026-05-07 23:25:59.583333+00:00,64.0,67.0,momentum_flip,-1,92.579605,-3.0,-300.0,0.20377495884895325,-0.13642944395542145,-0.13642944395542145,final,0.993310809135437,1,5,3
0042500203,12,2026-05-09 19:21:22.750000+00:00,53.0,52.0,momentum_flip,-1,208.461454,1.0,100.0,0.05379151180386543,-0.10043682903051376,-0.10043682903051376,final,0.999344527721405,1,-6,2
0042500203,131,2026-05-09 21:05:30.250000+00:00,45.0,53.0,stop_loss,-1,39.961513,-8.0,-800.0,0.03663032501935959,-0.08837417513132095,-0.08837417513132095,final,0.9994390606880188,3,5,2
0042500203,145,2026-05-09 21:14:08.350000+00:00,58.0,66.0,stop_loss,-1,90.860515,-8.0,-800.0,0.05595541372895241,-0.10906334221363068,-0.10906334221363068,final,0.9993215799331665,3,5,3
0042500203,147,2026-05-09 21:15:44.050000+00:00,62.0,65.0,momentum_flip,-1,3.160412,-3.0,-300.0,0.057597965002059937,-0.2733530104160309,-0.2733530104160309,final,0.9998210072517395,3,5,4
0042500203,151,2026-05-09 21:17:07.777778+00:00,62.0,64.0,momentum_flip,-1,99.43279,-2.0,-200.0,0.050117719918489456,-0.18014107644557953,-0.18014107644557953,final,0.999356210231781,4,2,2
0042500203,173,2026-05-09 21:38:59.277778+00:00,55.0,63.0,stop_loss,-1,98.933842,-8.0,-800.0,0.04262452572584152,-0.11296038329601288,-0.11296038329601288,final,0.99932861328125,4,2,2
0042500203,175,2026-05-09 21:41:18.222222+00:00,41.0,49.0,stop_loss,-1,45.988458,-8.0,-800.0,0.027419239282608032,-0.11559668928384781,-0.11559668928384781,final,0.9997561573982239,4,1,3
0042500203,176,2026-05-09 21:42:42.944444+00:00,59.0,67.0,stop_loss,-1,48.266132,-8.0,-800.0,0.04075590893626213,-0.37108537554740906,-0.37108537554740906,final,0.9980610013008118,4,1,3
0042500206,132,2026-05-16 00:55:21+00:00,32.0,32.0,momentum_flip,-1,66.169172,-0.0,-0.0,0.03284473344683647,-0.13511179387569427,-0.13511179387569427,final,0.9982837438583374,3,-9,2
0042500224,146,2026-05-12 04:47:10.100000+00:00,34.0,39.0,momentum_flip,-1,295.006427,-5.0,-500.0,0.01052098162472248,-0.15700456500053406,-0.15700456500053406,final,0.9999297857284546,3,4,2
0042500234,68,2026-05-11 00:30:31+00:00,67.0,71.0,momentum_flip,-1,247.208287,-4.0,-400.0,0.36593955755233765,-0.13647358119487762,-0.13647358119487762,final,0.9925656318664551,2,2,2
0042500311,195,2026-05-19 03:19:28.800000+00:00,58.0,49.0,stop_loss,1,27.395687,-9.0,-900.0,0.11203517764806747,0.18828649818897247,0.18828649818897247,final,0.9982463121414185,5,-1,2
0042500311,199,2026-05-19 03:22:18.400000+00:00,38.0,52.0,take_profit,1,171.796791,14.0,1400.0,0.12188549339771271,0.4125022292137146,0.4125022292137146,final,0.9963094592094421,5,1,2
0042500313,91,2026-05-23 01:55:40+00:00,35.0,35.0,time_gate,-1,360.0,-0.0,-0.0,0.3660878837108612,-0.1657620072364807,-0.1657620072364807,final,0.9780542254447937,2,-5,4
0042500314,49,2026-05-25 00:46:19.166667+00:00,59.0,67.0,stop_loss,-1,195.125919,-8.0,-800.0,0.031537014991045,-0.11273986846208572,-0.11273986846208572,final,0.9992783665657043,2,9,2
0042500315,22,2026-05-27 00:48:02.500000+00:00,46.0,49.0,momentum_flip,-1,145.933554,-3.0,-300.0,0.15126033127307892,-0.12467203289270401,-0.12467203289270401,final,0.993601381778717,1,-5,2
0042500315,59,2026-05-27 01:13:23.500000+00:00,70.0,70.0,time_gate,-1,360.0,-0.0,-0.0,0.17498932778835297,-0.10577534139156342,-0.10577534139156342,final,0.997044026851654,2,6,2
