game_id,possession_id,wall_clock_ts,entry_price,exit_price,exit_reason,entry_side,hold_time_s,gross_pnl,net_pnl,run_prob,traj_final,traj_used,traj_aggregator,hazard_final,quarter,score_diff,run_length
0042500203,40,2026-05-09 19:39:42.750000+00:00,57.0,61.0,momentum_flip,-1,77.461716,-4.0,-400.0,0.05517279729247093,-0.14608965814113617,-0.14608965814113617,final,0.9971532821655273,1,1,2
0042500203,47,2026-05-09 19:43:31+00:00,63.0,62.0,momentum_flip,-1,74.211359,1.0,100.0,0.022359507158398628,-0.10119639337062836,-0.10119639337062836,final,0.9993057250976562,1,0,2
0042500203,50,2026-05-09 19:46:45.975000+00:00,65.0,65.0,time_gate,-1,600.0,-0.0,-0.0,0.042451534420251846,-0.10824625194072723,-0.10824625194072723,final,0.9951927661895752,1,2,2
0042500203,59,2026-05-09 19:57:48.666667+00:00,69.0,70.0,momentum_flip,-1,434.54522,-1.0,-100.0,0.040829792618751526,-0.10319021344184875,-0.10319021344184875,final,0.9954667091369629,2,3,3
0042500203,67,2026-05-09 20:10:15.333333+00:00,67.0,79.0,stop_loss,-1,275.877598,-12.0,-1200.0,0.028048060834407806,-0.11335821449756622,-0.11335821449756622,final,0.9957725405693054,2,7,2
0042500203,125,2026-05-09 21:02:34.250000+00:00,67.0,56.0,momentum_flip,-1,57.960733,11.0,1100.0,0.02252309024333954,-0.08023080974817276,-0.08023080974817276,final,0.9960159659385681,3,8,3
0042500203,131,2026-05-09 21:05:30.250000+00:00,45.0,57.0,stop_loss,-1,78.98467,-12.0,-1200.0,0.020030230283737183,-0.16336627304553986,-0.16336627304553986,final,0.9955732822418213,3,5,2
0042500203,133,2026-05-09 21:07:23+00:00,67.0,67.0,time_gate,-1,600.0,-0.0,-0.0,0.01953350193798542,-0.20692965388298035,-0.20692965388298035,final,0.9976892471313477,3,3,3
0042500203,152,2026-05-09 21:17:28.111111+00:00,64.0,64.0,momentum_flip,-1,79.099457,-0.0,-0.0,0.014817303977906704,-0.31792426109313965,-0.31792426109313965,final,0.9995869994163513,4,4,2
0042500203,173,2026-05-09 21:38:59.277778+00:00,55.0,67.0,stop_loss,-1,271.932798,-12.0,-1200.0,0.02146308869123459,-0.08017697930335999,-0.08017697930335999,final,0.9974193572998047,4,2,2
0042500206,13,2026-05-15 23:21:01.750000+00:00,60.0,59.0,momentum_flip,-1,80.419033,1.0,100.0,0.09881612658500671,-0.09202297031879425,-0.09202297031879425,final,0.9956445693969727,1,-4,2
0042500206,59,2026-05-15 23:53:42.666667+00:00,38.0,33.0,momentum_flip,-1,343.501906,5.0,500.0,0.08539938181638718,-0.11204120516777039,-0.11204120516777039,final,0.9797053933143616,2,-8,4
